;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;104;105;106;107;108;110;111;113;114;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200
1;0,089768804;0,060940813;0,061922357;0,095541478;0,079440478;0,065421993;0,094308713;0,076087942;0,082708022;0,086951563;0,059400219;0,060022607;0,061181467;0,056700503;0,0512596;0,090345523;0,064568109;0,050054676;0,082255338;0,073649872;0,054091149;0,045675088;0,105038912;0,063641283;0,094130779;0,101295283;0,094445;0,099313402;0,104134894;0,093305959;0,093795095;0,087572223;0,101020126;0,083067656;0,086920121;0,074078324;0,077415739;0,072084286;0,056474726;0,082838978;0,077026044;0,053184445;0,113512899;0,085304093;0,069196862;0,085029898;0,08496487;0,104947023;0,091371983;0,066310856;0,07996232;0,044079729;0,064243939;0,045734077;0,07983301;0,086829744;0,057757305;0,104317991;0,071892951;0,08748089;0,077585835;0,079345356;0,050164148;0,085331467;0,07048468;0,043839506;0,061038405;0,059261804;0,089766984;0,082056818;0,065880159;0,089840505;0,049271045;0,051427755;0,068822137;0,076210992;0,069661594;0,076307744;0,06839595;0,06157639;0,065019375;0,10640357;0,061980894;0,079110166;0,066311897;0,10572921;0,083410089;0,069601073;0,056953095;0,089955432;0,053070582;0,096087758;0,052483865;0,099373466;0,097068825;0,082280582;0,078549001;0,106240853;0,095687413;0,081557295;0,103647528;0,049868936;0,06088871;0,065442197;0,09198331;0,091212639;0,106650938;0,098767861;0,10177326;0,10037934;0,103815724;0,059495365;0,079565938;0,080489086;0,079962143;0,052070712;0,084584509;0,09058656;0,062815451;0,067233346;0,085025731;0,069000646;0,082807776;0,074705975;0,057997643;0,091052878;0,056018137;0,082969252;0,073965314;0,08548292;0,087612408;0,060626774;0,089401679;0,054714197;0,077479679;0,085240627;0,059794436;0,072538171;0,07240374;0,054759101;0,049384653;0,060094372;0,07037619;0,064430304;0,068029984;0,083725756;0,077845269;0,084583293;0,088268338;0,087775898;0,071372559;0,073340517;0,063393;0,07736037;0,082764096;0,060572062;0,059476561;0,060844947;0,093973817;0,088194101;0,061609798;0,085794332;0,069286832;0,078982625;0,072555111;0,032321652;0,077944037;0,078925997;0,068091554;0,05965299;0,058226243;0,088157578;0,105237092;0,051529842;0,099260581;0,07408306;0,063527853;0,056573708;0,097891685;0,055580857;0,049762057;0,05832467;0,069400928;0,098474918;0,095284191;0,047047986;0,072894111;0,06000953;0,050040224;0,082055631;0,099244536
2;0,106804712;0,067079443;0,064849409;0,083858009;0,066717718;0,068660976;0,079867267;0,078188011;0,090785821;0,099592388;0,061245748;0,061228318;0,063039331;0,057299369;0,050832475;0,103963927;0,066250111;0,05081789;0,088168592;0,065777966;0,052082192;0,043933958;0,086030973;0,067698422;0,079146899;0,082732653;0,079418248;0,083192653;0,087321057;0,080355496;0,079210042;0,094867044;0,088168017;0,09190964;0,086331632;0,079365319;0,089375324;0,071695113;0,063263701;0,074877033;0,09060887;0,053748538;0,09499317;0,093191541;0,058880268;0,092859858;0,096760069;0,091906724;0,108532906;0,073296301;0,072314022;0,041799506;0,070984951;0,043207246;0,071591016;0,071548515;0,061620238;0,09083915;0,073606162;0,103558523;0,085638709;0,08882094;0,050708985;0,09133589;0,072747599;0,041767808;0,061617738;0,062366202;0,076476979;0,092756931;0,070825127;0,075876305;0,049038373;0,052223392;0,064674951;0,082936083;0,062624318;0,076712828;0,065116771;0,064930992;0,055094386;0,089839221;0,064402902;0,087113504;0,073772338;0,090150611;0,091725259;0,06264078;0,058276245;0,102637654;0,054657109;0,09318851;0,054159333;0,082510838;0,094061496;0,088736177;0,074351895;0,088554062;0,08124305;0,076695443;0,087749004;0,049597419;0,063041187;0,069349143;0,105465055;0,099901029;0,089765594;0,094550755;0,091939791;0,092695593;0,087698602;0,061710305;0,086667296;0,089859031;0,087604103;0,051641167;0,090147179;0,088282718;0,061271915;0,069100354;0,091902887;0,073110968;0,09070754;0,063210763;0,060036271;0,080352156;0,058162338;0,089114192;0,074682125;0,082706575;0,080902049;0,062828396;0,104930474;0,056312793;0,081888307;0,091044526;0,064432562;0,06250193;0,075845963;0,05248997;0,050090644;0,062541524;0,07610116;0,069446356;0,072438872;0,095853901;0,08782864;0,098020955;0,092193348;0,100688286;0,069107965;0,078818972;0,065791454;0,084745882;0,073316293;0,06394685;0,064261508;0,060569247;0,097465135;0,072387715;0,069320552;0,097653887;0,059249621;0,085702535;0,075769432;0,028165727;0,070759982;0,078934089;0,069344976;0,062179962;0,064182891;0,102079343;0,089115773;0,051126022;0,093247294;0,087804382;0,051515717;0,060726786;0,09431895;0,054427817;0,04769122;0,062532203;0,064629874;0,084340687;0,099082063;0,045648584;0,078444735;0,062124964;0,050561362;0,067319636;0,085386788
3;0,083882845;0,132864353;0,113857183;0,08040948;0,054619427;0,114529231;0,065113322;0,062427845;0,097052124;0,089717407;0,107119337;0,049691151;0,051444209;0,098383655;0,08687467;0,08515244;0,107964473;0,091426515;0,098112216;0,078492102;0,083461227;0,072477388;0,072284265;0,056739122;0,074893768;0,073015916;0,074968591;0,075680166;0,07644616;0,07776532;0,075345346;0,105227792;0,078545601;0,075138494;0,067911212;0,065293244;0,078530392;0,05689046;0,057833882;0,087770398;0,094861809;0,096132318;0,079887554;0,100005385;0,066545845;0,099407397;0,079167469;0,078304985;0,085666383;0,126201926;0,084258135;0,067356783;0,129352984;0,068604991;0,082368301;0,068863951;0,052195873;0,074562331;0,059062595;0,084140496;0,070847414;0,073662623;0,090604346;0,096298706;0,109319959;0,068000087;0,102137389;0,114285828;0,076394052;0,076257632;0,121340776;0,074990357;0,085297248;0,093578962;0,087409768;0,068148511;0,078084747;0,060832246;0,090033985;0,116345489;0,062215048;0,0762951;0,11149322;0,07131003;0,12109761;0,076601204;0,096496513;0,078212195;0,10249701;0,080822221;0,099684516;0,084982343;0,099410862;0,068369768;0,074729868;0,098362412;0,058396049;0,076918491;0,07799076;0,091076278;0,077812772;0,086653194;0,111283763;0,124313532;0,083208603;0,078484964;0,076376636;0,075751773;0,075818702;0,075546473;0,076524506;0,050707712;0,07038764;0,073670997;0,071251574;0,087885799;0,095296467;0,088474064;0,093179214;0,108229821;0,094425534;0,113774847;0,096684351;0,067966685;0,049354551;0,080683009;0,105887912;0,096976985;0,10188919;0,090825509;0,08576219;0,109534351;0,084669806;0,10156803;0,103503899;0,094283081;0,054850769;0,070534116;0,108529883;0,082025255;0,090185739;0,110569446;0,06326325;0,122052304;0,059837116;0,092394573;0,100827054;0,079896685;0,072555883;0,079995833;0,094213272;0,064688071;0,053775127;0,069527352;0,080031791;0,11575378;0,123627609;0,097431773;0,07693353;0,068415519;0,062352796;0,078343464;0,066976678;0,06954538;0,107833677;0,022351936;0,083017439;0,097532559;0,105603421;0,110729232;0,056491362;0,080922141;0,07428785;0,087291988;0,080647686;0,092199664;0,049040085;0,051826829;0,081697811;0,088334826;0,076530426;0,053098398;0,085246907;0,07779907;0,081765999;0,076074541;0,064505174;0,108689694;0,090098251;0,065068011;0,078075668
4;0,079326837;0,111375801;0,129658264;0,082106521;0,054687819;0,122419473;0,064450568;0,058137609;0,092744423;0,0848686;0,121052808;0,045708316;0,047182416;0,111102817;0,097589497;0,080960747;0,121257647;0,100598858;0,095144734;0,086054032;0,094770629;0,08170147;0,072243462;0,05142412;0,077114864;0,073744824;0,077112748;0,076798683;0,076488322;0,080099606;0,077617548;0,101320101;0,078567076;0,069292479;0,064278199;0,059816404;0,070937916;0,053250066;0,051019411;0,095016795;0,085980159;0,10604133;0,079051492;0,095837822;0,073308787;0,095292385;0,073236274;0,077424606;0,080858916;0,111177563;0,090987897;0,076157303;0,111593003;0,077762138;0,088910304;0,07223901;0,047070233;0,073216793;0,054786027;0,078665551;0,06494533;0,067579243;0,10002294;0,093390185;0,115834489;0,07676389;0,116301764;0,124031795;0,079982848;0,070326232;0,117693324;0,078480242;0,095138484;0,103278474;0,097529843;0,062575428;0,086654428;0,056976642;0,100535267;0,127363791;0,068678779;0,075607697;0,126965977;0,065686561;0,106742382;0,075862021;0,092173092;0,086790134;0,114965145;0,076236574;0,109015245;0,084006895;0,108143901;0,067958832;0,072080044;0,094997645;0,055740869;0,076820358;0,080477346;0,096959828;0,07807477;0,096394895;0,125308504;0,131881822;0,078378536;0,074541233;0,075743013;0,073347412;0,074261182;0,073677788;0,076412814;0,046333784;0,065035355;0,067915791;0,065815691;0,098903399;0,092634914;0,088707001;0,105728241;0,11819766;0,091097731;0,114576055;0,092522599;0,073658462;0,045075612;0,083502567;0,116229941;0,09390025;0,107517242;0,093068851;0,088815004;0,124354901;0,080183875;0,112119603;0,102074267;0,091503309;0,049423577;0,077132435;0,110093161;0,093365935;0,099144332;0,124733712;0,057704085;0,117012065;0,054660729;0,086829082;0,09375304;0,074224162;0,068529234;0,075049201;0,103511056;0,059358076;0,049301199;0,063937472;0,08521243;0,125663377;0,117227591;0,110935809;0,073617824;0,071333998;0,055409435;0,073105376;0,073587843;0,064266651;0,109840288;0,022128455;0,08969886;0,100832188;0,115463694;0,124226839;0,050373393;0,076047705;0,073324939;0,098116746;0,07941057;0,082546837;0,052389773;0,046611502;0,080210351;0,100393936;0,086803224;0,047863544;0,09478197;0,078916856;0,079008297;0,085680823;0,059137238;0,123095238;0,099630279;0,068672609;0,078891527
5;0,088442798;0,067817452;0,070791558;0,112333367;0,074679267;0,07452547;0,086748059;0,069774057;0,088726363;0,089021479;0,068460873;0,054788359;0,055946326;0,065883468;0,059933725;0,09011007;0,074348916;0,058188422;0,089780944;0,086198336;0,063530178;0,053669426;0,097950802;0,058617707;0,104279787;0,100572243;0,104484853;0,104924914;0,102278509;0,10745632;0,104771839;0,095043465;0,103635323;0,078064692;0,079468126;0,068555212;0,07420389;0,065682894;0,052997867;0,097281726;0,079213129;0,061917845;0,104066377;0,091765362;0,078817415;0,091450825;0,081069462;0,100440965;0,089882149;0,073311837;0,09392175;0,051826545;0,07116861;0,053771853;0,093635683;0,094183753;0,053208508;0,095328832;0,065787555;0,085754695;0,072710466;0,074875024;0,058392944;0,092368106;0,080617347;0,051539775;0,070848495;0,067720128;0,102383515;0,077923094;0,0740812;0,101339716;0,057584478;0,059765494;0,080891917;0,071010672;0,08160264;0,069695997;0,08029297;0,070190781;0,073782514;0,099376294;0,07111403;0,074158438;0,072897896;0,099386438;0,089184008;0,081553925;0,065900794;0,086780402;0,061351108;0,101331404;0,060640941;0,091596183;0,089921469;0,089488453;0,071411227;0,102517875;0,108033917;0,095607784;0,104690717;0,058305052;0,070062537;0,074378411;0,088819801;0,087180958;0,09971117;0,091846318;0,094995722;0,093499199;0,101608775;0,054461437;0,074306063;0,075953253;0,074854915;0,06087211;0,091781578;0,101003212;0,073525592;0,077215931;0,091196671;0,077935249;0,088877803;0,084675011;0,05305923;0,106878949;0,064480314;0,090162946;0,085066961;0,098259806;0,102489371;0,069682212;0,088776496;0,063225625;0,0864704;0,092027057;0,055277341;0,083460993;0,081940422;0,064329226;0,057433639;0,06896483;0,065297089;0,072405665;0,062775885;0,086792925;0,083050893;0,081591348;0,082028761;0,08453684;0,083446018;0,067980009;0,058072249;0,072316412;0,096870091;0,069035455;0,067012071;0,070912253;0,088717811;0,094499689;0,058003037;0,082091412;0,079250152;0,07364648;0,082224465;0,030196192;0,091589401;0,090522744;0,078445776;0,068426402;0,054262893;0,085376111;0,096214135;0,060239215;0,099337683;0,075460501;0,066512433;0,052209518;0,098640909;0,065099789;0,058475465;0,053820994;0,081596853;0,107515212;0,093817778;0,055232223;0,067585963;0,0690219;0,058250089;0,088475698;0,106665026
6;0,089419381;0,058540161;0,059919333;0,094901395;0,141227768;0,063194572;0,118590158;0,094768941;0,079620096;0,084827276;0,057837528;0,082329311;0,082277875;0,055790578;0,051190851;0,088968056;0,062819187;0,04931922;0,07902468;0,078095179;0,055189378;0,046941538;0,118377988;0,081485923;0,098177298;0,1038548;0,098232741;0,100012227;0,101061883;0,095007126;0,097387366;0,084172122;0,097605484;0,092247145;0,10557921;0,089507005;0,083647374;0,097158143;0,067611976;0,085753133;0,075861364;0,052556032;0,110152349;0,082075402;0,080993381;0,081811749;0,090210498;0,100994454;0,091261847;0,063709236;0,082575205;0,045994781;0,061718721;0,047817019;0,083077092;0,100955029;0,074576226;0,105582619;0,092885184;0,088316266;0,087938596;0,087684912;0,049554571;0,082005409;0,068256134;0,045534274;0,059939948;0,05732168;0,09539357;0,088435001;0,063360538;0,096758855;0,049162076;0,050638893;0,070156704;0,088271177;0,074100262;0,098032038;0,069044245;0,059485254;0,077363665;0,10236113;0,060121536;0,088812847;0,063744011;0,10172948;0,080334663;0,07392181;0,055700323;0,091626293;0,051848847;0,092302926;0,051243855;0,113406313;0,101408223;0,079068065;0,108130471;0,102804038;0,0991027;0,081357067;0,100987214;0,049829352;0,059197285;0,063134236;0,093735695;0,093153009;0,102521155;0,10108565;0,10037642;0,100368693;0,100275697;0,079629317;0,090118368;0,088284056;0,089767522;0,051966047;0,081271798;0,087358975;0,062776638;0,065278274;0,081789416;0,066450931;0,079702415;0,086139838;0,078290659;0,091859693;0,054476937;0,07972602;0,071915957;0,083207918;0,086687401;0,058887011;0,088489455;0,053426621;0,074488565;0,081925319;0,075282864;0,081302506;0,069793709;0,05592075;0,04869964;0,058298369;0,084474602;0,0619556;0,084398571;0,081453196;0,075178783;0,087629411;0,096994414;0,090161714;0,070925313;0,087445097;0,083430785;0,088068116;0,086035007;0,058508479;0,057209057;0,060172094;0,096431039;0,102202895;0,071951396;0,089601572;0,079646556;0,090020355;0,069974882;0,057103264;0,080252268;0,076630456;0,066281916;0,057849233;0,07101308;0,089750877;0,103601079;0,051429247;0,09551339;0,073719313;0,092436725;0,072404053;0,094279854;0,055784428;0,051087034;0,074369736;0,071161231;0,097728361;0,093244197;0,047912095;0,086931788;0,058321879;0,04943245;0,099793532;0,097605397
7;0,081663243;0,108930447;0,119029071;0,084043368;0,056079735;0,126048525;0,066211625;0,059835688;0,095470669;0,087356172;0,111977772;0,047017306;0,048521101;0,103361811;0,090769323;0,083354445;0,118125439;0,092731703;0,097964852;0,085906275;0,089232832;0,07636065;0,074142828;0,052814767;0,078767112;0,075588361;0,078783227;0,078670874;0,078520017;0,081829715;0,079275493;0,104314078;0,080668667;0,071255348;0,066182894;0,061491038;0,072762927;0,054819641;0,052146428;0,09552473;0,088092207;0,097843418;0,081245785;0,098663287;0,072916867;0,098103143;0,075317187;0,07958902;0,083235619;0,11143507;0,091583763;0,071414897;0,110807876;0,073125721;0,08949525;0,073395139;0,048314915;0,075296851;0,056377869;0,080942324;0,066753808;0,069459538;0,092301377;0,096157912;0,118442056;0,071867192;0,109738442;0,114120106;0,081356418;0,072310285;0,118722851;0,079827687;0,088187309;0,095246139;0,096183701;0,064332579;0,085809834;0,058655239;0,099083416;0,118636357;0,068217816;0,077698783;0,118019357;0,067543097;0,107485912;0,077966689;0,094884252;0,085949547;0,106283973;0,07848055;0,100235181;0,086387621;0,099378944;0,069791597;0,074201972;0,097810469;0,057388682;0,078877119;0,082169422;0,098264837;0,080122159;0,089281005;0,115537163;0,125727609;0,080681364;0,076748354;0,077832082;0,075497439;0,076391839;0,075811567;0,078463685;0,047632956;0,066891543;0,069834494;0,067691173;0,092081597;0,095378159;0,091119727;0,101944194;0,119015509;0,093797894;0,117873067;0,095247278;0,073926588;0,046338579;0,085235233;0,106767757;0,096683481;0,109669876;0,09532185;0,090699977;0,115076495;0,082547339;0,103186878;0,105096625;0,094213609;0,050719532;0,077071949;0,113314193;0,08846881;0,091388732;0,114777637;0,059293013;0,117035645;0,056180123;0,089331406;0,096285486;0,076349634;0,07055538;0,077242469;0,103370326;0,061026469;0,050695843;0,065738129;0,086245408;0,116694595;0,11196729;0,105489059;0,075798968;0,07260099;0,05670948;0,075224082;0,073319701;0,066102751;0,113011874;0,022708603;0,090269313;0,103231201;0,116032886;0,114146961;0,051602423;0,078274223;0,075376857;0,091283091;0,081671818;0,084413333;0,052847632;0,047824824;0,082515329;0,094539082;0,081623505;0,049123898;0,093750848;0,080858471;0,081339225;0,079980634;0,06079456;0,113776939;0,091974157;0,06962599;0,080885076
8;0,090848943;0,059229383;0,059932679;0,093560578;0,100648946;0,063324045;0,120608072;0,088847058;0,080789034;0,08626965;0,05751769;0,072234077;0,073077239;0,055011691;0,049918793;0,090470524;0,062520047;0,048567985;0,079981465;0,073677617;0,053046623;0,044875755;0,117593705;0,074367945;0,094803442;0,102290876;0,095001273;0,098447869;0,101182696;0,092529602;0,094166944;0,085284309;0,097853396;0,090936553;0,101292076;0,084737954;0,082957029;0,086928219;0,063677536;0,08210487;0,07709221;0,051639795;0,111420699;0,083247748;0,072202029;0,082980162;0,090317073;0,102136516;0,092688789;0,064533228;0,079187635;0,043535063;0,062501716;0,045211629;0,079342324;0,092090323;0,067610445;0,107305561;0,085043837;0,089523666;0,085847933;0,086488076;0,048703711;0,083053413;0,068221654;0,043225561;0,05920156;0,057358418;0,090765013;0,088091015;0,063856601;0,091541697;0,047963928;0,049894294;0,067621236;0,085396263;0,069677662;0,090519116;0,066952958;0,059602598;0,068272697;0,103393259;0,059994136;0,087157256;0,064635769;0,102796761;0,081534799;0,069572309;0,055185303;0,092823606;0,051409522;0,093217601;0,050835576;0,114137718;0,10282031;0,08007901;0,096551185;0,103103707;0,095837821;0,079633465;0,100856895;0,048562174;0,058947806;0,063355638;0,094939874;0,094410671;0,103496095;0,1027198;0,101999308;0,10207104;0,100614469;0,070855391;0,088202801;0,087415642;0,088164285;0,050701185;0,082274875;0,087676376;0,061238477;0,065086814;0,082930803;0,066825618;0,080862372;0,077800722;0,069261903;0,089680293;0,054232271;0,080733106;0,071626484;0,082841175;0,085410861;0,05868929;0,089953071;0,052998937;0,075102386;0,08298126;0,069281315;0,074415001;0,070098023;0,05373466;0,047926297;0,058167968;0,080135394;0,062462022;0,07867435;0,082834222;0,076396414;0,088337561;0,096681503;0,091157209;0,069510937;0,083403965;0,075140078;0,085891191;0,082372116;0,058631283;0,057650386;0,059121427;0,097784183;0,093778228;0,068759132;0,09021553;0,071790023;0,087882837;0,070237409;0,041301879;0,077080762;0,076423429;0,065941621;0,05773935;0,066369047;0,09089641;0,104999801;0,050174038;0,09670868;0,074786959;0,073092742;0,065946447;0,095541647;0,054227029;0,048895699;0,067932719;0,06836048;0,096603263;0,094817742;0,046088373;0,082879893;0,058094908;0,048584172;0,088591869;0,096907169
9;0,096154527;0,061393756;0,0584484;0,081359004;0,086957115;0,061869016;0,096055351;0,13023947;0,081800849;0,0898258;0,055145819;0,101709865;0,104286022;0,051603325;0,045852418;0,093799215;0,059645914;0,045750786;0,079376893;0,062430968;0,047307347;0,039884751;0,096121392;0,108682565;0,079486096;0,085951645;0,079746326;0,083849837;0,088312189;0,078915132;0,079185531;0,085428595;0,086871567;0,11644679;0,122011656;0,122944864;0,107390222;0,118461391;0,092724824;0,07055974;0,085967612;0,048393571;0,098781022;0,083936744;0,058642667;0,083633316;0,108029345;0,092329223;0,098771778;0,067033778;0,068138374;0,0381338;0,064995004;0,039487127;0,067836751;0,074449739;0,098670584;0,096993975;0,122499046;0,09856551;0,115266853;0,111768855;0,045656757;0,082256163;0,065497398;0,038035138;0,055509839;0,056275316;0,075786356;0,108354139;0,064085258;0,075910799;0,044204899;0,047016332;0,059500009;0,117714563;0,059107639;0,125478628;0,059578015;0,058582472;0,055222602;0,091965007;0,058004884;0,11376426;0,067643708;0,091843885;0,082639709;0,059076725;0,052465355;0,100476048;0,049224516;0,087223426;0,048784899;0,093765985;0,101848181;0,079892834;0,112729333;0,090064649;0,080785685;0,070852681;0,087981012;0,044708664;0,056774586;0,062613962;0,103246586;0,099973635;0,091864463;0,099784742;0,094472276;0,096060426;0,088409945;0,101634133;0,115330637;0,110183;0,11395622;0,04658477;0,081206084;0,081376528;0,055547366;0,062214393;0,082749085;0,065907543;0,081709885;0,063328223;0,098980949;0,077408565;0,052405552;0,080229166;0,067408645;0,075916315;0,075779792;0,056581136;0,094468504;0,050709245;0,073723434;0,08202788;0,101526885;0,061260786;0,06828738;0,047768127;0,045096324;0,056342956;0,116017381;0,06290484;0,115302553;0,086887804;0,080000441;0,101502942;0,109627745;0,100995704;0,062923424;0,119427111;0,108394187;0,115004316;0,070169053;0,057713134;0,058373226;0,054658995;0,100592251;0,075809007;0,098807345;0,103190208;0,058609095;0,1158904;0,068214383;0,043187469;0,066509854;0,071494298;0,062468861;0,056027649;0,097063284;0,099464908;0,093530431;0,046115362;0,089972273;0,086032567;0,058573446;0,09644389;0,089941066;0,049237221;0,043372163;0,099398019;0,059731843;0,083452608;0,093588071;0,041345893;0,118839622;0,055946082;0,045525026;0,07104777;0,084330524
